RESPONDENT_ID	V1	V3	V545	V548	V549	V550	RANDOM_GROUP	ARCHIVE_WT	V13	V16	V17	V4208	V4209	V4210	V4211	V4212	V4493	V4494	V4495	V4496	V4497	V4498	V4499	V4500	V4501	V4502	V4503	V4504	V4224	V4248	V4249	V4250	V4251	V4252	V4253	V4254	V4255	V4256	V4257	V4258	V4259	V4260	V4261	V4262	V4263	V4466	V4467	V4465	V4273	V4274	V4275	V4276	V4277	V4278	V4279	V4280	V4281	V4282	V4283	V4284	V4505	V4506	V4507	V4508	V4509	V4510	V4511	V4512	V4513	V4514	V4515	V4296	V4516	V4517	V4101	V4102	V4104	V4105	V4106	V4107	V4108	V4115	V4116	V4117	V4118	V4119	V4120	V4121	V4122	V4123	V4127	V4128	V4129	V4039	V4040	V4041	V4042	V4043	V4044	V4124	V4125	V4126	V4133	V4134	V4135	V4136	V4137	V4138	V4139	V4140	V4141	V4142	V4143	V4144	V4462	V4463	V4464	V4444	V4445	V4446	V4470	V7780	V7781	V7782	V7789	V7783	V7784	V7785	V7786	V7787	V7788	V7845	V7846	V7847	V7848	V7849	V7850	V7851	V7852	V7853	V7854	V7855	V7856	V7857	V7858	V7859	V7860	V7861	V7862	V7863	V7864	V7865	V7866	V7834	V7835	V7836	V7837	V7838	V7839	V7840	V7841	V7842	V7791	V7793	V7724	V7885	V7884	V7931	V7736	V7737	V7804	V4480	V4481	V4482	V4483	V4484	RESPONDENT_AGE	V4150	V4151	V4152	V4153	V49	V4155	V4156	V4157	V4163	V4164	V4166	V4167	V4169	V4170	V4171	V4172	V4173	V4174	V4175	V4176	V4177	V4178	V4179	V4180	V4181	V4182	V4183	V4184	V4185	V4186	V4187	V4188	V4189	V4190	V4191	V4192	V4193	V4194	V4195	V4196	V4197	V4198	V4199	V4200	V4201	V4202	V4203	V4204	V7899	V7900	V7940	V7903	V7904	V7905	V7906	V7907	V7908	V7909	V7910	V7932	V7933	V4434	V4435	V4385	V4432	V4300	V4386	V4387	V4388	V4449	V4450	V4451	V4452	V4301	V4302	V4303	V4304	V4305	V4306	V4307	V4308	V4309	V4310	V4311	V4428	V4429	V4430	V4313	V4314	V4315	V4317	V4318	V4319	V4468	V4440	V4356	V4357	V4358	V4359	V4360	V4361	V4414	V4415	V4362	V4363	V4364	V4491	V4492	V4412	V4413	V4485	V4519	V4520	V4521	V4522	V4523	V4524
41399	2022	4	3	6	3	0	1	.874618218683	3	0	1	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	16	-9	-9	-9	1	2	3	-9	1	8	3	3	3	2	1	2	3	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	3	3	3	3	3	3	-9	-9	-9	-9	-9	4	2	-9	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	3	4	2	4	1	1	1	1	1	1	1	2	5	1	1	1	1	1	5	3	1	6	3	2	1	2	5	7	4	1	1	1	7	-9	-9	-9	-9	-9	0	0	0	0	1	0	8	1	5	1	1	3	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	5	2	1	5	5	5	3	4	1	1	1	1	1	1	1	1	1	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
41400	2022	4	3	6	3	0	1	.824410775864	3	0	1	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	17	4	3	4	1	1	2	2	2	1	3	2	3	1	1	1	4	5	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	1	2	3	3	3	3	3	3	2	3	2	1	4	2	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	2	2	1	-7	1	2	1	1	2	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	7	-7	-7	1	8	8	8	4	1	1	1	1	1	2	1	-9	3	1	1	1	1	0	5	5	5	4	4	1	1	2	6	6	1	2	5	1	9	1	2	1	4	3	0	0	0	1	1	0	1	1	1	3	1	3	0	-9	-9	-9	0	-9	-9	-9	2	-9	1	1	1	1	0	2	3	3	4	4	5	5	9	4	-9	-9	-9	-9	-9	1	-9	-9	1	5	4	4	5	5	5	3	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	8	8	8	3	8
41401	2022	4	3	6	3	0	2	.928327228124	3	0	1	2	2	2	2	4	5	4	4	4	4	1	1	5	4	4	4	5	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	2	4	3	3	3	3	3	3	2	3	2	4	3	3	3	3	3	3	3	3	3	3	3	1	1	1	3	1	1	1	1	5	4	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	4	1	4	1	1	1	1	1	1	1	2	2	4	1	1	1	1	5	3	2	2	4	4	1	2	7	7	2	1	2	1	9	1	1	1	4	2	0	0	0	1	0	0	3	8	4	5	5	3	0	-9	-9	-9	1	0	0	0	1	2	1	0	1	1	0	1	4	-9	4	3	3	3	3	1	3	6	2	4	5	1	-9	-9	1	4	1	4	2	1	4	1	5	5	4	1	2	1	1	3	1	1	3	3	1	0	2	3	2	2	3	3	3	3	3	2	3	2	3	3	3	3	3	8	8	8	8	8	8
41402	2022	4	3	6	3	0	2	.965261811756	3	0	1	1	3	3	2	2	3	5	3	4	4	5	4	4	5	5	5	5	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	6	5	1	2	3	3	3	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	2	3	3	2	2	-9	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	4	4	3	1	1	1	1	1	1	2	3	4	4	1	1	1	0	4	5	5	5	3	4	1	1	4	3	1	1	6	1	7	1	1	1	3	1	0	0	0	1	0	0	1	1	1	2	1	1	0	-9	-9	-9	0	-9	-9	-9	1	1	1	0	1	0	0	2	4	-9	4	3	5	2	3	4	-9	-9	-9	-9	-9	1	-9	-9	1	2	5	5	5	5	3	3	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	1	1	3
41403	2022	4	3	6	3	0	1	.95444831774	3	0	1	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	2	3	2	1	1	1	1	1	1	2	2	1	1	1	2	4	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	2	2	2	2	2	2	2	2	2	2	2	4	4	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	8	8	4	1	1	1	1	1	2	1	3	3	4	2	1	1	1	2	3	8	8	2	2	1	2	4	4	3	1	3	1	1	1	1	1	1	1	0	0	0	0	0	1	3	3	1	1	3	2	0	-9	-9	-9	0	-9	-9	-9	1	2	2	0	0	0	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
41404	2022	4	3	6	3	0	2	.811989676715	3	0	1	2	5	5	1	1	5	5	5	4	5	4	3	2	3	3	2	5	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	5	3	1	2	8	8	8	8	8	8	8	8	8	8	1	1	3	3	3	3	3	3	3	3	3	1	4	6	1	1	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	2	1	2	1	1	2	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	2	2	-7	1	8	8	8	3	1	1	1	1	1	1	1	2	0	1	3	1	1	0	3	3	8	8	2	1	1	4	4	5	6	-9	5	6	9	3	1	1	1	1	0	0	0	0	0	1	7	10	1	3	1	1	0	-9	-9	-9	0	-9	-9	-9	1	1	1	1	1	1	0	2	4	-9	4	1	2	7	9	1	3	4	6	2	4	1	-9	-9	1	1	1	1	1	1	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	8	8	8	8	8	8
41405	2022	4	3	6	3	0	2	.883361969933	3	0	1	2	2	2	2	2	3	2	3	3	4	4	2	3	3	3	5	4	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	6	3	1	2	3	3	3	3	3	3	3	3	3	3	1	1	2	3	2	3	3	3	1	1	1	1	1	4	1	1	4	4	2	4	1	7	7	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	7	2	5	1	5	3	1	5	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	0	0	1	0	1	0	1	0	0	6	7	2	4	5	3	4	1	2	1	1	1	1	1	1	1	-9	8	4	0	1	1	0	4	5	6	4	2	3	1	2	5	6	1	1	4	2	7	1	1	4	4	3	0	0	1	1	1	0	6	9	4	5	3	1	0	-9	-9	-9	0	-9	-9	-9	1	2	1	0	0	1	0	2	4	-9	4	1	3	5	4	1	5	3	5	3	3	1	-9	-9	8	2	2	4	2	2	4	3	5	3	3	1	3	3	2	3	3	2	3	3	2	8	1	2	1	1	1	2	2	3	3	2	3	1	1	1	3	3	2	5	8	8	8	8	2
41406	2022	4	3	6	3	0	2	.860373944115	3	0	1	3	5	4	1	3	1	5	1	1	1	1	1	5	5	5	1	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	6	7	6	1	5	3	2	5	1	3	3	3	3	-9	4	2	2	2	2	2	2	2	2	2	2	2	4	1	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	4	4	4	1	1	1	1	1	2	1	2	3	4	3	0	1	1	5	5	2	3	4	4	1	2	5	4	1	1	1	6	8	1	1	1	3	1	0	0	0	1	0	0	1	1	1	2	1	1	0	-9	-9	-9	0	-9	-9	-9	1	1	4	1	1	1	0	2	1	4	1	3	1	1	5	4	-9	-9	-9	-9	-9	1	-9	-9	1	3	3	4	5	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5
41407	2022	4	3	6	3	0	2	.854664644511	3	0	1	2	5	5	3	5	3	3	4	4	3	3	3	5	5	5	3	3	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	7	3	3	5	5	4	3	4	3	2	2	2	4	4	3	3	3	3	3	3	3	3	2	3	3	2	1	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	3	4	4	1	1	1	1	1	2	2	2	7	4	1	1	1	1	3	3	6	8	4	4	1	2	6	6	2	1	4	1	9	1	1	4	4	4	0	0	1	1	1	0	6	4	1	2	2	6	0	-9	-9	-9	0	-9	-9	-9	1	1	1	1	1	1	0	1	3	5	4	2	4	5	4	1	3	5	4	3	3	3	4	3	3	3	2	3	4	2	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	4	3	3	3	3
41408	2022	4	3	6	3	0	1	.951652774085	3	0	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	9	4	5	5	1	1	1	1	2	2	1	1	2	1	1	1	3	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	1	1	1	2	3	3	3	3	1	1	1	1	1	4	2	1	4	-9	-9	1	1	4	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	8	2	4	1	1	1	1	1	1	1	2	0	4	3	1	1	0	5	4	5	8	2	1	1	2	6	5	2	2	1	1	9	2	2	2	3	2	1	0	0	1	0	0	6	9	5	1	1	5	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	4	-9	4	3	4	9	4	1	5	6	5	3	2	1	-9	-9	1	2	1	3	4	5	4	5	3	3	2	1	1	1	1	2	1	1	2	2	1	0	2	2	1	1	1	1	2	2	3	1	1	1	1	1	1	2	1	5	8	7	1	7	7
41409	2022	4	3	6	3	0	1	.961480072568	3	0	1	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	13	4	5	5	1	1	1	1	1	1	1	1	1	1	1	1	4	5	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	3	3	3	3	3	3	3	3	3	3	3	3	3	-9	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	4	4	4	1	1	1	1	1	2	2	2	4	4	3	0	1	1	2	5	6	8	3	4	1	1	4	4	1	1	3	1	9	4	1	4	4	2	1	0	1	1	0	0	4	8	1	5	4	6	0	-9	-9	-9	0	-9	-9	-9	2	-9	1	0	1	1	0	2	3	2	3	3	2	6	6	1	5	5	4	4	5	1	-9	-9	1	5	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	8	8	8	8
41410	2022	4	3	6	3	0	2	.939592334583	3	0	1	2	4	4	2	3	4	1	5	1	4	3	3	4	3	5	3	5	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	5	6	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
41411	2022	4	3	6	3	0	1	.865563544538	3	0	1	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	13	3	4	5	1	1	1	1	1	1	1	1	2	2	1	1	4	5	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	3	4	3	1	1	1	1	1	2	1	2	0	4	1	1	1	1	3	5	1	2	3	3	1	3	5	5	7	2	5	2	8	2	1	4	4	2	0	0	1	1	1	0	3	1	1	4	6	4	0	-9	-9	-9	0	-9	-9	-9	1	1	4	1	1	1	0	1	4	-9	4	1	2	3	4	4	-9	-9	-9	-9	-9	1	-9	-9	1	2	3	3	3	3	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	2	3	3	3	3	3	1	3	2	2	3	3	3	3	4	1	3	4	4	5
41412	2022	4	3	6	3	0	2	.961899349803	3	0	1	2	4	4	2	3	3	4	3	1	2	1	1	2	3	2	3	3	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	5	6	5	2	3	1	3	3	2	3	2	3	3	4	3	1	2	2	3	2	3	3	3	1	3	2	2	4	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	8	8	4	1	1	1	1	1	1	1	2	2	1	1	1	1	1	5	5	2	2	3	2	1	1	5	4	1	1	1	1	8	3	2	3	2	2	1	1	1	0	0	0	7	10	1	3	1	3	0	-9	-9	-9	0	-9	-9	-9	2	-9	3	0	0	0	1	-9	4	-9	4	1	1	8	5	1	12	4	6	3	4	1	-9	-9	1	3	3	4	3	3	4	4	5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	2	2	2	2	3	3	2	2	3	3	3	3	3	3	2	2	2	2	2	2
41413	2022	4	3	6	3	0	2	.800826923156	3	0	1	2	4	4	1	4	4	4	3	4	5	5	2	4	5	5	4	5	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	6	7	5	3	2	2	5	4	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	3	2	1	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	8	8	8	4	1	1	1	1	1	2	2	2	7	4	1	1	1	1	3	5	2	3	4	4	1	1	5	5	6	1	1	1	7	1	1	1	4	2	0	0	0	1	1	0	1	1	8	3	1	3	0	-9	-9	-9	0	-9	-9	-9	1	1	3	0	0	1	0	2	4	-9	4	3	5	9	1	4	-9	-9	-9	-9	-9	1	-9	-9	1	1	4	4	2	2	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	1	1	1	8
41414	2022	4	3	6	3	0	1	.845728759291	3	0	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	2	2	3	3	1	2	1	2	1	1	2	2	2	1	1	1	7	7	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	2	3	2	3	2	3	3	3	3	3	3	1	2	-9	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	3	3	4	1	1	1	1	1	1	4	2	3	4	3	0	1	0	5	2	6	8	2	3	1	2	2	3	1	1	3	1	5	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	-9	-9	-9	0	-9	-9	-9	1	3	1	0	1	0	0	2	4	-9	4	3	2	1	1	4	-9	-9	-9	-9	-9	1	-9	-9	1	4	4	3	3	3	4	4	5	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	1	1	2
41415	2022	4	3	6	3	0	1	.846519094567	3	0	1	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	12	4	4	4	1	1	1	1	1	3	3	3	2	3	3	1	3	3	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	3	3	3	3	3	3	3	3	1	3	1	2	1	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	-6	1	2	1	1	2	1	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	4	4	4	3	1	1	1	1	1	1	1	2	4	4	2	1	1	1	3	3	2	2	2	2	1	1	6	6	-9	-9	4	1	9	2	2	2	4	2	0	0	0	1	0	0	2	1	1	3	1	3	0	-9	-9	-9	0	-9	-9	-9	2	-9	3	0	1	0	0	2	4	-9	4	4	4	6	6	4	-9	-9	-9	-9	-9	1	-9	-9	8	3	2	4	2	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	2	3	3	3	3	3	3	2	3	2	2	2	3	3	3	4	3	3	3	3	4
41416	2022	4	3	6	3	0	2	.91663943489	3	0	1	2	4	4	3	3	3	3	3	3	3	3	3	4	5	4	3	3	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	3	4	4	1	2	3	3	3	2	3	3	3	3	3	3	3	1	1	1	2	2	1	1	1	1	1	3	4	1	1	1	1	1	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	-7	1	2	1	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	2	-7	-7	1	8	8	8	4	1	1	1	1	1	1	1	2	5	4	1	1	1	1	3	3	2	2	2	2	1	1	4	4	1	1	2	1	4	3	1	2	2	1	1	0	0	0	0	0	8	10	1	2	1	4	0	-9	-9	-9	0	-9	-9	-9	1	1	4	1	1	0	0	1	4	-9	4	1	1	7	6	1	3	5	7	2	3	1	-9	-9	1	3	2	3	3	3	3	4	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	2	8	8	8	8	8
